"['Chasing Mavericks']","0.055032","0.021291","0.041745","0.341918","0.161676","0.0","0.0","0.44","0.344","0.161","0.37","0.36","0.769"
"['Chernobyl Diaries']","0.129771","0.185719","0.133179","0.1034","0.07161","0.0","0.096","0.0","0.337","0.041","0.593","0.105","0.933"
"['A Christmas Story']","0.025375","0.482","0.537549","0.255832","0.2534","0.0","0.0","0.745","0.098","0.067","0.889","0.809","0.872"
"['Christmas with the Dead']","0.473827","0.504584","0.178066","0.022921","0.2236","0.0","0.0","0.014","0.747","0.196","0.454","0.363","0.539"
"['Christmas with the Dead']","0.473827","0.504584","0.178066","0.022921","0.2236","0.0","0.0","0.014","0.747","0.196","0.454","0.363","0.539"
"['Chronicle']","0.128819","0.397766","0.186571","0.203682","0.40741","0.0","0.0","0.0","0.817","0.571","0.157","0.012","0.401"
"['Cloud Atlas']","0.111406","0.387141","0.146528","0.101766","0.545998","0.0","0.0","0.685","0.208","0.069","0.842","0.523","0.592"
"['Come Morning']","0.110818","0.028961","0.280969","0.398078","0.078364","0.0","0.0","0.459","0.214","0.413","0.778","0.804","0.527"
"['Compliance']","0.456241","0.318495","0.518785","0.03924","0.061565","0.0","0.0","0.178","0.679","0.783","0.052","0.628","0.525"
"['Contraband']","0.274263","0.216487","0.113337","0.057208","0.032239","0.0","0.0","0.019","0.274","0.396","0.778","0.561","0.316"
"[""Cowgirls 'n Angels""]","0.047213","0.035802","0.159494","0.90727","0.259355","0.0","0.0","0.0","0.466","0.985","0.579","0.825","0.017"
"['Crave']","0.173368","0.4211","0.065698","0.038825","0.256858","0.0","0.0","0.598","0.051","0.11","0.831","0.566","0.891"
"['Crazy Eyes']","0.430576","0.222147","0.415159","0.023825","0.602204","0.0","0.0","0.905","0.046","0.038","0.981","0.879","0.839"
"['Crooked Arrows']","0.310054","0.252044","0.264115","0.044133","0.65871","0.0","0.0","0.0","0.366","0.342","0.609","0.686","0.543"
"['Damsels in Distress']","0.410561","0.722824","0.138749","0.014327","0.533983","0.0","0.0","0.459","0.175","0.016","0.941","0.419","0.975"
"['The Dark Knight']","0.100332","0.033007","0.284853","0.530073","0.365209","0.0","0.0","0.0","0.96","0.825","0.041","0.025","0.299"
"['Dark Shadows']","0.27328","0.008705","0.375159","0.106964","0.685171","0.0","0.0","0.697","0.624","0.322","0.479","0.22","0.593"
"['Dark Tide']","0.094245","0.657766","0.291359","0.032856","0.41512","0.0","0.0","0.0","0.982","0.827","0.058","0.059","0.232"
"['Darling Companion']","0.200907","0.016595","0.015348","0.948949","0.017002","0.0","0.0","0.315","0.03","0.43","0.98","0.983","0.381"
"['Day One']","0.317033","0.049878","0.062577","0.300992","0.090354","0.0","0.468","0.0","0.175","0.35","0.429","0.65","0.78"
"['Dead Before Dawn']","0.784338","0.030712","0.071799","0.052708","0.13214","0.0","0.0","0.0","0.379","0.26","0.5","0.282","0.89"
"['Deadfall']","0.283892","0.079475","0.118677","0.546296","0.119002","0.0","0.0","0.984","0.589","0.325","0.002","0.103","0.896"
"['Deadline']","0.217194","0.299846","0.386107","0.116633","0.484757","0.866","0.0","0.981","0.908","0.855","0.055","0.102","0.208"
"['Death Race 3: Inferno']","0.193851","0.696773","0.460827","0.028272","0.245801","0.0","0.0","0.0","0.908","0.295","0.357","0.184","0.515"
"['Death Race 2']","0.348605","0.685423","0.0251","0.010952","0.021822","0.0","0.291","0.0","0.958","0.338","0.179","0.068","0.293"
"['Deep Dark Canyon']","0.110567","0.104367","0.438618","0.107592","0.509298","0.0","0.0","0.0","0.817","0.571","0.157","0.012","0.401"
"['Detachment']","0.453805","0.642","0.114108","0.032164","0.140619","0.402","0.0","0.143","0.606","0.165","0.415","0.143","0.736"
"['Detention of the Dead']","0.221506","0.297134","0.337081","0.078065","0.575253","0.0","0.037","0.0","0.424","0.483","0.5","0.4","0.372"
"['Before Midnight']","0.080474","0.027222","0.530559","0.457563","0.184212","0.0","0.0","0.0","0.314","0.922","0.265","0.724","0.663"
"['Before Sunset']","0.185191","0.417917","0.270448","0.107131","0.419052","0.0","0.574","0.0","0.045","0.077","0.747","0.59","0.891"
"['Behind the Candelabra']","0.01907","0.580975","0.645042","0.06025","0.121321","0.0","0.0","0.549","0.72","0.853","0.5","0.386","0.037"
"['Beneath']","0.233674","0.591972","0.360973","0.022619","0.08123","0.0","0.186","0.0","0.088","0.125","0.917","0.917","0.808"
"['Beside Still Waters']","0.333048","0.140113","0.053682","0.116827","0.028942","0.185","0.0","0.0","0.067","0.261","0.787","0.883","0.88"
"['Best Kept Secret']","0.187476","0.092184","0.334114","0.337807","0.399388","0.521","0.0","0.759","0.338","0.851","0.327","0.59","0.794"
"['Best Man Down']","0.367895","0.23217","0.451698","0.203328","0.201113","0.0","0.0","0.866","0.128","0.942","0.822","0.944","0.191"
"['The Best Man']","0.106889","0.086285","0.071655","0.133251","0.151887","0.0","0.0","0.393","0.055","0.743","0.915","0.914","0.546"
"['Big Ass Spider!']","0.023056","0.981677","0.935704","0.046321","0.02015","0.0","0.0","0.408","0.089","0.056","0.841","0.745","0.954"
"['Big Sur']","0.086218","0.074785","0.186461","0.71675","0.178053","0.0","0.0","0.0","0.542","0.682","0.491","0.23","0.484"
"['Black Nativity']","0.418097","0.288611","0.149314","0.041267","0.516652","0.0","0.0","0.0","0.547","0.364","0.71","0.174","0.038"
"['The Nativity']","0.353716","0.172604","0.081283","0.224752","0.600789","0.0","0.782","0.0","0.353","0.203","0.751","0.287","0.827"
"['Black Rock']","0.479998","0.254364","0.159445","0.026357","0.480844","0.0","0.0","0.866","0.181","0.031","0.596","0.223","0.913"
"['Bless Me, Ultima']","0.044503","0.017771","0.011028","0.991778","0.028123","0.0","0.708","0.0","0.097","0.301","0.525","0.503","0.957"
"['Blue Caprice']","0.194041","0.096106","0.085786","0.212203","0.724998","0.0","0.0","0.763","0.406","0.291","0.305","0.341","0.745"
"['Blue Jasmine']","0.097325","0.297879","0.046","0.443829","0.487902","0.0","0.0","0.0","0.817","0.571","0.157","0.012","0.401"
"['Blue Ruin']","0.156787","0.06266","0.329587","0.027055","0.907904","0.373","0.0","0.846","0.19","0.031","0.394","0.27","0.977"
"['Bounty Killer']","0.149423","0.105221","0.416524","0.206857","0.226805","0.0","0.0","0.0","0.846","0.114","0.265","0.0","0.766"
"['Breathe In']","0.475055","0.176498","0.332418","0.073001","0.293993","0.0","0.0","0.37","0.084","0.04","0.968","0.927","0.934"
"['Bridegroom']","0.145406","0.274632","0.031254","0.199582","0.068805","0.0","0.0","0.0","0.079","0.528","0.977","0.871","0.048"
"['Broken City']","0.247677","0.116163","0.258904","0.062465","0.425678","0.0","0.0","0.372","0.287","0.387","0.696","0.746","0.384"
"['Bullet to the Head']","0.822046","0.466851","0.400613","0.019199","0.138226","0.0","0.0","0.56","0.215","0.141","0.778","0.395","0.837"
"['C.O.G.']","0.286853","0.249026","0.167079","0.333704","0.420505","0.0","0.0","0.0","0.903","0.842","0.156","0.035","0.278"
"['Can a Song Save Your Life?']","0.048526","0.08468","0.050105","0.842242","0.190537","0.0","0.0","0.0","0.102","0.59","0.987","0.884","0.0"
"['Captain Phillips']","0.307265","0.099469","0.14373","0.087822","0.379409","0.0","0.0","0.254","0.042","0.036","0.746","0.364","0.955"
"['Carrie']","0.142385","0.031312","0.088183","0.63081","0.454856","0.0","0.0","0.698","0.234","0.225","0.447","0.278","0.934"
"['CBGB']","0.045881","0.348508","0.243356","0.244658","0.473854","0.0","0.0","0.0","0.437","0.312","0.092","0.299","0.762"
"['Charlie Countryman']","0.027368","0.18557","0.28819","0.10098","0.142115","0.0","0.877","0.0","0.607","0.381","0.564","0.231","0.672"
"[""Cheech & Chong's Animated Movie""]","0.357901","0.400135","0.112468","0.082121","0.235925","0.0","0.0","0.0","0.629","0.574","0.041","0.141","0.488"
"['Cloudy with a Chance of Meatballs 2']","0.21196","0.220045","0.321519","0.124538","0.743217","0.0","0.0","0.98","0.901","0.683","0.227","0.392","0.294"
"['Cloudy with a Chance of Meatballs']","0.243585","0.128898","0.338812","0.039199","0.88075","0.0","0.0","0.763","0.52","0.674","0.436","0.565","0.584"
"['Coffin Baby']","0.015319","0.185578","0.718799","0.02132","0.100093","0.0","0.0","0.234","0.137","0.053","0.963","0.705","0.451"
"['Maps to the Stars']","0.114889","0.019561","0.10033","0.7623","0.046738","0.368","0.0","0.582","0.53","0.34","0.313","0.208","0.737"
"['Out of the Dark']","0.257782","0.417915","0.585154","0.032142","0.309271","0.0","0.0","0.33","0.648","0.219","0.404","0.346","0.743"
"['Bad Asses on the Bayou']","0.400931","0.474185","0.234106","0.010009","0.254892","0.0","0.0","0.0","0.716","0.115","0.272","0.052","0.603"
"['Bad Asses']","0.499459","0.785872","0.126372","0.020478","0.098485","0.0","0.0","0.721","0.027","0.007","0.977","0.552","0.946"
"['Chappie']","0.361966","0.261983","0.040753","0.166055","0.347282","0.0","0.252","0.0","0.119","0.038","0.517","0.406","0.898"
"['Road Hard']","0.259131","0.015614","0.092117","0.298652","0.393547","0.0","0.0","0.531","0.17","0.031","0.304","0.246","0.975"
"['Unfinished Business']","0.197461","0.114973","0.05851","0.628926","0.219306","0.0","0.0","0.84","0.121","0.602","0.519","0.475","0.345"
"['Cinderella']","0.054315","0.122709","0.370607","0.289263","0.271924","0.0","0.0","0.133","0.643","0.467","0.161","0.222","0.714"
"['The Cobbler']","0.147916","0.447691","0.398522","0.454776","0.024065","0.0","0.256","0.0","0.885","0.772","0.304","0.07","0.294"
"['Cymbeline']","0.04726","0.031114","0.18872","0.660897","0.133434","0.0","0.677","0.0","0.559","0.456","0.501","0.27","0.719"
"['Home Sweet Hell']","0.483444","0.026249","0.054808","0.512681","0.022502","0.0","0.0","0.0","0.119","0.114","0.668","0.194","0.882"
"['It Follows']","0.195825","0.065922","0.269259","0.081372","0.126692","0.0","0.089","0.0","0.127","0.432","0.366","0.532","0.761"
"['Muck']","0.282423","0.584058","0.077737","0.030622","0.499281","0.0","0.064","0.0","0.191","0.383","0.451","0.645","0.9"
"['Run All Night']","0.420418","0.039201","0.691477","0.042956","0.448498","0.0","0.857","0.0","0.091","0.285","0.566","0.717","0.888"
"['Danny Collins']","0.263896","0.381171","0.291887","0.078867","0.529922","0.13","0.0","0.798","0.037","0.57","0.863","0.92","0.865"
"['The Divergent Series: Insurgent']","0.693177","0.196158","0.398669","0.028629","0.25123","0.559","0.0","0.0","0.741","0.931","0.049","0.111","0.426"
"['Insurgent']","0.308284","0.29947","0.517292","0.033621","0.409001","0.745","0.0","0.0","0.193","0.03","0.52","0.25","0.911"
"['Do You Believe']","0.127713","0.658718","0.621695","0.028986","0.12825","0.0","0.0","0.976","0.035","0.021","0.959","0.764","0.791"
"['The Gunman']","0.308633","0.603943","0.424966","0.016465","0.252574","0.0","0.0","0.0","0.903","0.629","0.509","0.168","0.058"
"['Tracers']","0.746805","0.379356","0.107043","0.022497","0.477798","0.0","0.0","0.081","0.055","0.103","0.608","0.554","0.943"
"['The Walking Deceased']","0.551668","0.113796","0.303879","0.031494","0.417055","0.0","0.0","0.931","0.421","0.049","0.421","0.395","0.82"
"['Get Hard']","0.159852","0.126393","0.358277","0.068636","0.497679","0.0","0.0","0.925","0.259","0.503","0.534","0.558","0.73"
"['Home']","0.089162","0.299786","0.112444","0.283884","0.200881","0.0","0.0","0.608","0.252","0.362","0.373","0.685","0.798"
"['The True Meaning of Smekday']","0.098149","0.373846","0.327414","0.196616","0.299483","0.446","0.0","0.813","0.668","0.475","0.521","0.237","0.738"
"['Serena']","0.266419","0.625641","0.087187","0.239936","0.052739","0.0","0.0","0.0","0.685","0.448","0.479","0.066","0.544"
"[""While We're Young""]","0.006543","0.012959","0.038613","0.985088","0.037861","0.0","0.0","0.0","0.027","0.865","0.785","0.952","0.284"
"['Furious 7']","0.254475","0.144208","0.063531","0.113794","0.097064","0.0","0.0","0.0","0.328","0.001","0.151","0.001","0.991"
"['Fast & Furious 6']","0.56005","0.493444","0.130007","0.025023","0.03166","0.0","0.0","0.0","0.362","0.012","0.126","0.06","0.98"
"['Woman in Gold']","0.083071","0.1615","0.075968","0.464238","0.163806","0.0","0.0","0.805","0.631","0.5","0.878","0.665","0.149"
"['The Longest Ride']","0.012824","0.011057","0.020846","1.0","0.065377","0.0","0.0","0.739","0.068","0.073","0.861","0.768","0.943"
"['Lost River']","0.247149","0.209013","0.701642","0.019194","0.394406","0.0","0.849","0.0","0.492","0.162","0.328","0.242","0.873"
"['1915']","0.158726","0.256951","0.369473","0.246362","0.44533","0.0","0.0","0.0","0.582","0.071","0.021","0.171","0.853"
"['Alex of Venice']","0.095827","0.511483","0.163916","0.609749","0.137006","0.0","0.0","0.032","0.534","0.427","0.62","0.214","0.335"
"['Beyond the Reach']","0.181187","0.040752","0.356632","0.057985","0.09442","0.0","0.0","0.617","0.399","0.175","0.794","0.525","0.663"
"['Deathwatch']","0.542078","0.251884","0.529178","0.021062","0.352686","0.039","0.0","0.156","0.3","0.087","0.384","0.241","0.826"
"['Barfuss']","0.027269","0.074623","0.454093","0.039418","0.353617","0.0","0.0","0.0","0.981","0.654","0.135","0.031","0.258"
"['Holy Ghost People']","0.029654","0.290422","0.876764","0.033592","0.021823","0.0","0.0","0.0","0.264","0.178","0.96","0.564","0.439"
"['The Bag Man']","0.118524","0.470677","0.344093","0.185034","0.026766","0.0","0.324","0.0","0.507","0.679","0.819","0.572","0.16"
"['Non-Stop']","0.618429","0.461203","0.073955","0.153581","0.1061","0.0","0.0","0.642","0.25","0.487","0.539","0.304","0.807"
"['Repentance']","0.083312","0.021885","0.566513","0.219546","0.015601","0.0","0.0","0.127","0.32","0.442","0.945","0.398","0.346"
"['Son of God']","0.009737","0.016016","0.850665","0.844344","0.021087","0.0","0.416","0.0","0.065","0.76","0.953","0.965","0.795"
"['New Testament']","0.761914","0.752248","0.274411","0.026821","0.178317","0.0","0.0","0.0","0.44","0.73","0.736","0.392","0.538"
"['300: Rise of an Empire']","0.2164","0.258205","0.26353","0.168852","0.338849","0.0","0.0","0.0","0.895","0.831","0.096","0.302","0.17"
"['300']","0.210701","0.186273","0.127533","0.093176","0.280355","0.0","0.0","0.0","0.607","0.182","0.054","0.128","0.767"
"['Mr. Peabody & Sherman']","0.013495","0.052854","0.266519","0.84688","0.131718","0.0","0.0","0.631","0.419","0.318","0.328","0.299","0.84"
"['Better Living Through Chemistry']","0.131173","0.123728","0.833","0.106602","0.417382","0.0","0.0","0.139","0.449","0.813","0.25","0.71","0.692"
"['Need for Speed']","0.369986","0.139671","0.313937","0.329099","0.116445","0.0","0.835","0.0","0.523","0.368","0.254","0.175","0.847"
"['The Single Moms Club']","0.091233","0.275754","0.553012","0.455358","0.139853","0.0","0.902","0.0","0.114","0.307","0.926","0.968","0.767"
"['Veronica Mars']","0.194711","0.379991","0.034245","0.318236","0.210256","0.0","0.0","0.496","0.4","0.326","0.554","0.435","0.737"
"['Cheap Thrills (film)']","0.036613","0.182726","0.366008","0.287838","0.086728","0.0","0.0","0.444","0.334","0.738","0.429","0.182","0.463"
"['Divergent']","0.224084","0.188443","0.470746","0.02711","0.203686","0.0","0.0","0.0","0.037","0.663","0.904","0.98","0.72"
"[""God's Not Dead""]","0.01585","0.015077","0.978795","0.087333","0.009506","0.0","0.899","0.0","0.407","0.018","0.802","0.097","0.823"
"['Muppets Most Wanted']","0.505058","0.023204","0.746233","0.191","0.066285","0.0","0.0","0.358","0.018","0.009","0.992","0.817","0.754"
"['The Muppets']","0.688797","0.198357","0.06763","0.02606","0.458244","0.0","0.0","0.951","0.053","0.012","0.27","0.075","0.991"
"['Noah']","0.141783","0.059792","0.141145","0.518168","0.157188","0.0","0.0","0.0","0.726","0.743","0.539","0.192","0.131"
"['Sabotage']","0.43074","0.552218","0.237283","0.11425","0.066569","0.0","0.0","0.95","0.86","0.524","0.292","0.078","0.593"
"['The Ladies of the House']","0.523945","0.199162","0.465705","0.043105","0.157505","0.0","0.0","0.624","0.037","0.312","0.983","0.977","0.074"
"['Alien Abduction']","0.305918","0.868136","0.914607","0.006921","0.087272","0.0","0.0","0.941","0.532","0.023","0.328","0.051","0.945"
"['Captain America: The Winter Soldier']","0.777888","0.029973","0.067466","0.248022","0.395269","0.0","0.0","0.0","0.946","0.989","0.117","0.072","0.035"
"['Captain America: The First Avenger']","0.220939","0.382458","0.176727","0.155922","0.352696","0.0","0.0","0.861","0.609","0.84","0.034","0.252","0.659"
"['In the Blood']","0.176254","0.191134","0.692327","0.026195","0.047851","0.0","0.0","0.287","0.266","0.234","0.898","0.845","0.581"
"['Jinn']","0.148905","0.565297","0.12686","0.115893","0.273999","0.0","0.0","0.605","0.437","0.59","0.474","0.306","0.488"
"['Draft Day']","0.169695","0.51074","0.102871","0.179531","0.526758","0.88","0.71","0.0","0.139","0.157","0.849","0.568","0.817"
"['Oculus']","0.242278","0.360938","0.153946","0.353083","0.164366","0.0","0.0","0.0","0.989","0.957","0.157","0.012","0.046"
"['Rio 2']","0.066851","0.048695","0.280238","0.840703","0.196054","0.0","0.0","0.021","0.535","0.932","0.356","0.731","0.341"
"['Rio']","0.228857","0.617309","0.115215","0.028419","0.445317","0.0","0.0","0.0","0.321","0.376","0.522","0.814","0.033"
"['Heaven Is for Real']","0.233292","0.135891","0.812117","0.022514","0.3811","0.0","0.0","0.64","0.219","0.194","0.844","0.468","0.8"
"['Authors Anonymous']","0.370321","0.297265","0.147935","0.089476","0.117617","0.236","0.0","0.81","0.443","0.64","0.274","0.169","0.368"
"['A Haunted House 2']","0.087142","0.218785","0.460137","0.03546","0.564215","0.0","0.0","0.278","0.161","0.215","0.386","0.756","0.784"
"['A Haunted House']","0.105837","0.051606","0.694667","0.015667","0.246643","0.013","0.0","0.0","0.296","0.401","0.255","0.486","0.827"
"['Kid Cannabis']","0.308305","0.398238","0.204684","0.036627","0.190364","0.0","0.0","0.593","0.561","0.071","0.867","0.166","0.679"
"['Diary of a Wimpy Kid: Dog Days']","0.102172","0.541177","0.060968","0.174968","0.25045","0.0","0.0","0.0","0.437","0.742","0.678","0.589","0.22"
"['The Last Straw']","0.320075","0.447618","0.107631","0.032787","0.672596","0.0","0.0","0.125","0.248","0.611","0.553","0.648","0.595"
"['Django Unchained']","0.527497","0.503641","0.406438","0.016858","0.477729","0.0","0.0","0.112","0.137","0.081","0.539","0.258","0.905"
"[""Don't Change the Subject""]","0.445955","0.433457","0.685699","0.008302","0.395816","0.101","0.1","0.0","0.209","0.049","0.351","0.062","0.862"
"['Dracula Reborn']","0.303073","0.280625","0.340422","0.099643","0.333518","0.0","0.0","0.0","0.47","0.024","0.583","0.342","0.678"
"['Dragon Eyes']","0.309476","0.263684","0.047996","0.018834","0.025056","0.0","0.0","0.944","0.269","0.005","0.687","0.074","0.97"
"['Dysfunctional Friends']","0.137771","0.326354","0.057802","0.389179","0.170281","0.0","0.0","0.958","0.13","0.324","0.979","0.957","0.289"
"['Eating Out 4: Drama Camp']","0.082392","0.514271","0.268903","0.270826","0.162193","0.0","0.0","0.0","0.31","0.084","0.548","0.707","0.502"
"['Eden']","0.125941","0.272481","0.040388","0.783419","0.098054","0.0","0.0","0.0","0.825","0.617","0.107","0.045","0.308"
"['Elevator']","0.45947","0.195174","0.383434","0.135196","0.177179","0.0","0.0","0.0","0.285","0.618","0.389","0.468","0.473"
"['Elf-Man']","0.262062","0.966157","0.703968","0.022804","0.020142","0.0","0.0","0.001","0.509","0.151","0.611","0.153","0.807"
"['End of Watch']","0.133781","0.124953","0.454704","0.255213","0.413315","0.0","0.0","0.0","0.299","0.426","0.833","0.873","0.26"
"['Evidence']","0.295407","0.500255","0.69396","0.023204","0.101841","0.099","0.0","0.014","0.362","0.018","0.782","0.146","0.933"
"['Evil Head']","0.472027","0.539666","0.333728","0.027259","0.030612","0.0","0.0","0.294","0.07","0.007","0.958","0.215","0.982"
"['Excision']","0.154159","0.167134","0.216679","0.555903","0.169491","0.0","0.0","0.135","0.287","0.705","0.673","0.753","0.479"
"['Exit Strategy']","0.198429","0.185895","0.493441","0.11339","0.237302","0.0","0.0","0.569","0.086","0.377","0.954","0.694","0.087"
"['The Expendables']","0.050969","0.156686","0.406986","0.19698","0.484988","0.0","0.0","0.459","0.582","0.311","0.427","0.483","0.465"
"['Extracted']","0.049967","0.924067","0.468306","0.025413","0.14905","0.275","0.468","0.0","0.546","0.109","0.416","0.185","0.797"
"['Filly Brown']","0.199143","0.129065","0.133654","0.199841","0.049805","0.0","0.887","0.0","0.523","0.293","0.516","0.241","0.731"
"['Finding Nemo']","0.071608","0.640263","0.418587","0.045623","0.446682","0.965","0.0","0.129","0.385","0.328","0.372","0.415","0.849"
"['Fire with Fire']","0.303671","0.610516","0.90843","0.012708","0.047854","0.0","0.0","0.571","0.531","0.065","0.607","0.119","0.86"
"['Flight']","0.158082","0.136511","0.219578","0.208829","0.331784","0.0","0.0","0.258","0.955","0.644","0.098","0.045","0.668"
"['For a Good Time, Call...']","0.355631","0.025082","0.102027","0.181095","0.117904","0.0","0.0","0.099","0.067","0.239","0.941","0.819","0.696"
"['For Ellen']","0.232089","0.184528","0.051502","0.07657","0.624219","0.0","0.0","0.56","0.088","0.151","0.81","0.63","0.9"
"['For the Love of Money']","0.326065","0.221271","0.027721","0.188797","0.048352","0.0","0.632","0.0","0.547","0.059","0.891","0.138","0.801"
"['Forgetting the Girl']","0.948746","0.736069","0.03097","0.038816","0.067753","0.0","0.0","0.05","0.074","0.054","0.862","0.641","0.903"
"['Fortress']","0.067649","0.060855","0.566247","0.542561","0.062233","0.0","0.761","0.0","0.061","0.966","0.915","0.953","0.357"
"['Frankenweenie']","0.053126","0.214961","0.369642","0.084701","0.182622","0.0","0.0","0.345","0.194","0.262","0.78","0.505","0.7"
"['Friends with Kids']","0.043302","0.035966","0.033535","0.514213","0.111385","0.0","0.0","0.271","0.027","0.041","0.99","0.967","0.724"
"['Fun Size']","0.357761","0.232393","0.014039","0.158213","0.377501","0.0","0.0","0.895","0.037","0.009","0.928","0.464","0.984"
"['Gambit']","0.149871","0.409112","0.350842","0.032823","0.163436","0.0","0.0","0.467","0.321","0.139","0.521","0.152","0.801"
"['Gayby']","0.235116","0.284318","0.210608","0.223339","0.312225","0.0","0.0","0.491","0.288","0.383","0.761","0.62","0.672"
"['Ghost Rider: Spirit of Vengeance']","0.342398","0.048204","0.675801","0.036526","0.046435","0.022","0.0","0.0","0.699","0.455","0.557","0.161","0.64"
"['Toolbox Murders']","0.382162","0.710495","0.480029","0.010901","0.198201","0.0","0.0","0.572","0.565","0.031","0.644","0.142","0.891"
"['Company of Heroes']","0.05533","0.317089","0.405074","0.243048","0.165642","0.0","0.0","0.185","0.77","0.861","0.156","0.136","0.294"
"['Computer Chess']","0.541292","0.34898","0.122445","0.026919","0.320037","0.443","0.0","0.461","0.824","0.395","0.12","0.052","0.351"
"['Concussion']","0.481759","0.406809","0.215086","0.017373","0.411949","0.0","0.0","0.936","0.053","0.029","0.915","0.764","0.949"
"['Contest']","0.084154","0.053324","0.088221","0.799064","0.261277","0.0","0.0","0.467","0.619","0.966","0.289","0.239","0.059"
"['Continental']","0.334204","0.0293","0.132803","0.60758","0.213858","0.273","0.537","0.0","0.212","0.662","0.745","0.547","0.69"
"['Contracted']","0.683773","0.598828","0.114945","0.060455","0.426172","0.0","0.0","0.089","0.248","0.069","0.46","0.303","0.88"
"['Cutie and the Boxer']","0.212179","0.237526","0.150144","0.274089","0.630896","0.0","0.0","0.0","0.437","0.221","0.19","0.417","0.65"
"['Dallas Buyers Club']","0.170494","0.369717","0.21838","0.028603","0.786945","0.0","0.0","0.0","0.731","0.28","0.156","0.09","0.7"
"['Dark Skies']","0.110147","0.019195","0.0918","0.832765","0.38175","0.0","0.0","0.337","0.601","0.803","0.196","0.329","0.159"
"['Dead Man Down']","0.708878","0.36098","0.526045","0.030982","0.148343","0.0","0.0","0.626","0.418","0.038","0.838","0.296","0.648"
"['Despicable Me 2']","0.515356","0.205614","0.250178","0.214253","0.080964","0.0","0.0","0.0","0.049","0.407","0.431","0.779","0.965"
"['Despicable Me']","0.420036","0.587433","0.430369","0.011409","0.107827","0.0","0.0","0.182","0.08","0.048","0.851","0.567","0.984"
"['Disconnect']","0.643848","0.428529","0.015521","0.03097","0.530653","0.0","0.0","0.932","0.446","0.203","0.296","0.222","0.897"
"['Dirty Wars']","0.561547","0.852281","0.315322","0.019267","0.023071","0.0","0.34","0.0","0.014","0.018","0.922","0.911","0.989"
"['Don Jon']","0.372939","0.038983","0.383835","0.030896","0.450325","0.0","0.0","0.801","0.041","0.015","0.96","0.676","0.876"
"['Drinking Buddies']","0.546439","0.042858","0.009596","0.18173","0.055241","0.0","0.0","0.485","0.081","0.04","0.957","0.746","0.901"
"['Elysium']","0.190526","0.121582","0.16878","0.096333","0.565403","0.0","0.0","0.665","0.028","0.026","0.779","0.591","0.977"
"['Emperor']","0.206615","0.255376","0.208497","0.368095","0.162786","0.0","0.0","0.614","0.753","0.57","0.352","0.115","0.242"
"['Empire State']","0.378742","0.545005","0.170035","0.187833","0.153936","0.0","0.0","0.0","0.865","0.84","0.212","0.073","0.076"
"[""Ender's Game""]","0.212405","0.220612","0.232831","0.03066","0.578752","0.0","0.0","0.652","0.055","0.195","0.864","0.805","0.9"
"['Enough Said']","0.584095","0.109336","0.346686","0.586254","0.223311","0.0","0.003","0.0","0.214","0.325","0.6","0.503","0.816"
"['Epic']","0.05938","0.401269","0.281169","0.203343","0.407465","0.0","0.91","0.0","0.256","0.173","0.705","0.342","0.741"
"['Erased']","0.1325","0.176756","0.963488","0.029579","0.128963","0.0","0.0","0.288","0.176","0.171","0.456","0.33","0.851"
"['Escape from Planet Earth']","0.042022","0.142568","0.79654","0.050697","0.148999","0.0","0.748","0.0","0.801","0.33","0.291","0.076","0.509"
"['Escape Plan']","0.140323","0.634407","0.599046","0.016388","0.142312","0.733","0.79","0.0","0.161","0.428","0.821","0.545","0.228"
"['Evil Dead']","0.398321","0.214223","0.218632","0.024661","0.11401","0.0","0.0","0.365","0.191","0.003","0.633","0.025","0.985"
"['Family Weekend']","0.450897","0.204087","0.033229","0.048378","0.260675","0.0","0.816","0.0","0.052","0.584","0.894","0.942","0.433"
"['Far Marfa']","0.03231","0.351592","0.15042","0.542807","0.318399","0.0","0.0","0.0","0.546","0.335","0.886","0.62","0.235"
"['Fast & Furious 6']","0.534","0.476296","0.057341","0.028859","0.02773","0.0","0.0","0.0","0.3","0.006","0.168","0.038","0.988"
"['Fast Five']","0.851552","0.719306","0.130006","0.018559","0.264221","0.0","0.0","0.838","0.256","0.075","0.224","0.245","0.907"
"['Five Dances']","0.05387","0.438285","0.030995","0.495766","0.03858","0.0","0.0","0.459","0.148","0.197","0.551","0.832","0.593"
"['Foodfight!']","0.253221","0.285644","0.474118","0.030454","0.447613","0.0","0.0","0.0","0.552","0.138","0.264","0.141","0.832"
"['Child 44']","0.051086","0.087588","0.09804","0.35321","0.037691","0.0","0.721","0.0","0.187","0.087","0.763","0.558","0.568"
"['Paul Blart: Mall Cop 2']","0.090553","0.065736","0.940948","0.09547","0.269089","0.0","0.048","0.0","0.419","0.665","0.26","0.494","0.563"
"['Paul Blart: Mall Cop']","0.02313","0.301682","0.939861","0.021621","0.091017","0.0","0.31","0.0","0.455","0.252","0.714","0.285","0.623"
"['The Road Within']","0.367311","0.401702","0.103374","0.204422","0.156853","0.0","0.0","0.185","0.96","0.49","0.199","0.059","0.309"
"['True Story']","0.072345","0.372787","0.019017","0.336643","0.372885","0.0","0.0","0.922","0.095","0.673","0.863","0.873","0.49"
"['Unfriended']","0.302988","0.573586","0.228467","0.055772","0.203008","0.0","0.0","0.87","0.337","0.198","0.616","0.301","0.354"
